age;gender;employ;emplyoment_change;current_country;live_in_home_country;family_status;fami_cor;living_situation;livwadu;livwchi;time_leisure;gam_freq;beh_ch_general;beh_ch_single_player;beh_ch_coll;beh_ch_comp;beh_ch_conn;motives_play_1;motives_play_2;motives_play_3;motives_play_4;motives_play_5;motives_play_6;motives_play_7;motives_play_8;motives_play_9;motives_play_10;motives_play_11;motives_play_12;motives_play_13;motives_play_14;motives_play_15;motives_play_16;motives_play_17;motives_play_18;motives_play_19;motives_play_20;motives_play_21;motives_play_22;motives_play_23;motives_play_24;motives_play_25;loneliness_1;loneliness_2;loneliness_3;loneliness_4;loneliness_5;loneliness_6;loneliness_7;loneliness_8;loneliness_9;loneliness_10;loneliness_11;loneliness_12;loneliness_13;loneliness_14;loneliness_15;loneliness_16;loneliness_17;loneliness_18;loneliness_19;loneliness_20;loneliness_21;loneliness_1_rec;loneliness_5_rec;loneliness_6_rec;loneliness_10_rec;loneliness_11_rec;loneliness_16_rec;loneliness_17_rec;loneliness_20_rec;loneliness_21_rec;MOT_social;MOT_escape;MOT_competition;MOT_coping;MOT_skill;MOT_fantasy;Loneliness_sum
26;4;3; ;Germany;2;1;1;2;2;0;4;6;4;4;3;3;4;1;4;2;5;4;3;1;4;2;5;4;5;2;5;2;1;4;5;2;1;2;1;4;5;5;3;4;3;3;4;3;4;3;2;3;4;2;1;1;3;3;4;2;3;3;4;2;1;2;2;1;2;1;2;1;1,5;3,75;1,75;3,75;4,25;4,5;41
23;2;2; ;Germany;2;1;2;1;1;0;5;6;4;1;4;4;5;1;1;4;2;1;1;1;2;4;1;2;2;4;2;3;1;1;1;2;1;1;4;1;1;2;4;2;1;2;4;4;4;2;3;3;3;2;2;3;2;3;3;3;2;3;2;1;1;1;2;2;2;2;2;3;2;1,5;3,75;1,25;1,25;1,5;40
32;2;2; ;Germany;2;1;1;2;3;0;4;6;5;5;3;3;3;1;3;2;2;1;1;1;2;1;5;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;3;2;1;1;3;3;4;2;2;3;3;1;1;1;1;4;3;1;2;4;4;2;2;2;2;2;1;2;1;1;1;1,75;1,5;2,25;1;1;30
29;2;2; ;Germany;2;2;1;2;2;0;4;6;5;3;3;3;4;1;3;2;3;2;2;2;1;2;4;1;1;2;2;2;2;2;1;1;1;1;3;3;3;2;4;2;1;1;3;3;4;2;3;2;1;1;1;1;1;4;3;2;1;4;3;1;2;2;3;4;1;2;1;2;1,5;1,75;2,25;3;2;1,5;34
26;2;2; ;Germany;2;2;2;2;5;0;4;6;4;4;3;3;3;1;2;3;4;5;5;2;2;3;5;5;4;3;2;1;1;5;2;1;1;1;1;3;5;5;4;3;1;1;4;4;4;2;3;4;4;2;1;1;1;1;2;3;2;4;4;1;1;1;1;1;4;3;1;1;1,75;1,75;2;3,25;5;4;34
34;2;3; ;Austria;2;2;1;2;1;0;4;6;5;3;3;3;3;1;2;1;2;1;2;1;2;1;3;1;2;2;3;1;2;1;2;2;1;2;1;2;1;3;4;3;1;1;2;4;4;1;4;4;4;1;1;1;1;4;4;2;1;4;4;1;3;1;1;1;1;1;1;1;1,5;2,25;1;2,25;1;2,25;28
37;2;4; ;Germany;2;1;1;2;2;0;4;6;4;3;4;4;5;2;2;4;4;2;4;3;2;3;5;4;2;4;2;3;2;3;2;4;1;2;3;2;2;4;3;2;1;1;4;3;4;2;2;3;3;2;1;1;2;3;3;2;1;4;4;2;1;2;2;2;2;2;1;1;3,25;2;3,25;3,25;2,75;3;32
21;2;3; ;Germany;2;1;3;2;2;0;4;6;3;3;3;3;3;1;4;2;4;2;4;2;5;3;4;2;4;3;5;1;1;2;4;3;1;4;2;3;2;5;2;3;3;3;2;1;4;4;4;1;1;3;3;4;3;2;1;4;4;2;3;3;3;4;4;4;3;4;3;2;2,25;4,5;2;3;2;4,25;68
27;2;3; ;Germany;2;2;2;2;1;0;5;6;5;2;5;3;5;1;2;4;4;1;3;4;1;2;3;2;2;3;1;2;1;2;1;4;1;1;2;1;2;3;3;2;1;1;3;3;4;2;2;1;3;1;1;1;2;4;3;2;2;3;3;2;2;2;4;2;1;2;2;2;3;1,25;2,5;2,25;1,75;2,25;36
24;2;2; ;Germany;2;1;3;3;2;0;4;6;2;4;4;4;5;1;4;4;5;5;4;2;1;2;4;4;1;4;1;1;1;5;2;5;1;1;2;3;4;4;3;4;1;1;4;3;4;2;3;3;3;2;1;2;1;3;4;3;4;4;4;2;1;2;2;2;2;1;1;1;3;1,75;2,25;3,25;4,5;2,75;38
20;2;2; ;Germany;2;1;1;2;0;0;4;6;4;4;3;3;3;1;1;2;1;1;1;1;1;1;4;1;1;1;1;4;1;1;1;1;1;1;1;4;1;1;3;3;2;2;4;3;4;2;2;2;2;3;3;2;2;3;4;4;1;4;4;2;1;2;3;3;2;1;1;1;1;1;2;2,5;1;1;42
24;2;2; ;Germany;2;1;1;1;2;0;4;6;3;3;3;3;4;2;1;2;1;4;4;2;1;2;2;4;2;3;1;1;1;3;1;2;1;1;2;1;4;4;3;3;3;2;4;3;4;1;2;3;3;2;2;2;2;3;3;3;2;3;3;2;1;2;2;2;2;2;2;2;2,25;1;1,75;1,25;3,75;2,75;41
34;2;6; ;Germany;2;2;1;2;1;0;4;6;3;4;2;2;3;1;3;4;4;3;2;1;4;4;4;2;1;1;4;3;1;1;1;1;1;1;3;2;1;3;4;2;2;2;2;2;4;1;2;4;4;1;1;1;1;4;4;1;1;4;4;1;3;3;1;1;1;1;1;1;1;3;3,5;2,75;1,75;1,75;28
20;2;3; ;Germany;2;1;1;2;4;0;4;6;2;4;3;2;4;2;5;4;4;4;4;2;5;4;5;4;2;3;4;4;4;4;2;2;1;2;4;4;4;4;2;3;3;2;4;2;4;3;3;3;2;2;3;3;3;2;3;2;3;3;3;3;1;3;2;3;3;2;2;2;2,25;4;4;4,25;4;3;51
27;2;3; ;Germany;1;1;1;2;5;0;4;6;4;3;3;3;3;1;5;4;5;5;5;1;5;4;5;5;4;2;5;4;5;5;4;3;1;5;4;5;5;5;2;2;3;3;4;4;4;3;3;3;2;3;3;3;3;4;4;4;3;3;3;3;1;1;2;3;1;1;2;2;1,75;5;4;5;5;4,5;49
21;2;3; ;Germany;2;1;2;2;0;0;4;6;3;3;3;3;4;1;2;3;3;2;5;3;1;4;4;4;1;3;2;3;3;3;2;2;1;1;5;4;4;4;4;3;2;2;4;4;4;2;1;2;3;1;1;1;1;1;1;3;2;3;3;1;1;1;3;2;4;4;2;2;2,25;1,5;3,75;3,5;3,25;3;39
40;2;3; ;Germany;2;1;3;3;0;0;4;6;3;3;3;3;3;1;5;1;5;3;5;1;5;1;5;3;3;1;5;1;3;3;5;3;1;3;1;5;3;5;3;3;4;4;2;2;4;3;2;2;2;2;2;4;4;1;1;4;4;2;2;2;3;3;3;3;4;4;3;3;1,5;4,5;1;4,5;3;4,5;64
30;2;3; ;Germany;2;1;1;2;0;0;4;6;3;3;3;3;5;1;2;3;2;2;2;1;1;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;3;3;3;1;2;4;2;4;3;3;3;3;2;1;1;2;4;4;1;1;4;4;2;1;3;2;2;1;1;1;1;1,25;1,75;2,25;2;1,5;1,75;34
38;2;3; ;Germany;2;1;1;3;0;0;4;6;5;3;3;3;3;3;4;4;4;3;2;4;4;3;4;3;2;4;4;2;1;3;2;4;1;4;2;4;4;4;4;4;2;2;3;4;4;3;1;4;4;1;1;1;2;3;4;4;4;4;4;1;2;1;1;1;2;1;1;1;3,75;4;2,75;3,25;3,25;2,5;36
45;2;3; ;Germany;2;1;2;2;0;0;4;6;4;4;4;3;3;1;2;2;3;2;4;2;2;4;5;2;2;2;1;3;2;1;2;1;1;1;2;4;3;4;4;2;2;1;3;3;4;2;3;3;3;2;1;1;1;1;3;2;1;3;4;1;2;2;2;2;4;2;2;1;1,5;1,5;2,75;3,5;2;3;36
34;2;3; ;Germany;2;3;1;2;0;1;4;6;4;3;3;3;4;1;4;5;5;5;5;2;4;3;4;5;3;4;4;3;2;4;3;5;1;4;2;2;2;4;2;2;3;3;3;2;4;2;4;3;2;1;3;3;2;4;2;2;2;3;3;3;2;3;2;3;1;3;2;2;3;4;3,25;3,25;4;3,75;48
43;2;3; ;Germany;2;2;2;3;1;0;4;6;4;4;3;3;3;2;3;1;3;4;1;2;1;2;4;4;1;2;1;1;2;3;1;1;1;2;2;3;4;3;4;3;1;1;2;2;4;2;2;4;3;1;2;2;1;1;1;1;2;3;4;1;3;3;1;2;4;4;2;1;1,75;1,75;1,5;3;3,75;1,5;39
32;2;3; ;Germany;2;3;2;3;0;0;4;6;4;3;4;2;5;1;4;2;5;4;1;2;2;3;5;4;1;5;2;1;1;4;1;5;1;2;1;5;5;5;4;3;2;2;4;4;4;2;2;4;3;1;1;1;3;3;4;1;1;4;4;1;1;1;1;2;2;1;1;1;3,25;2,5;1,75;4;4,25;2;30
31;2;3; ;Germany;2;1;3;3;1;0;4;6;4;5;5;3;5;1;2;2;4;1;1;4;2;4;4;1;1;5;2;1;2;1;1;5;1;1;1;4;1;4;4;2;1;1;3;3;4;3;1;3;4;3;1;1;3;3;4;2;1;4;4;1;2;2;2;1;2;1;1;1;3,75;1,75;2;3,5;1;1,75;32
32;2;3; ;Germany;2;1;1;3;0;0;3;6;5;3;3;3;3;1;4;1;4;2;1;1;3;1;4;2;1;1;2;1;1;3;1;1;1;1;1;4;2;1;3;3;4;4;3;2;4;2;2;2;2;3;3;3;3;2;2;4;3;2;3;2;2;3;3;3;3;3;3;2;1;2,5;1;3,25;2,25;1;58
23;2;3; ;Germany;2;1;1;2;4;0;4;6;4;4;5;4;3;1;2;4;3;5;2;1;1;3;3;4;1;2;3;2;1;4;1;2;1;1;2;2;3;3;2;3;1;3;4;3;4;2;2;2;2;1;1;1;4;1;2;4;1;4;4;3;1;2;3;3;4;3;1;1;1,5;1,75;2,75;2,25;4;1,75;44
54;2;3; ;Germany;2;2;1;2;0;0;4;6;3;3;3;3;3;1;2;2;2;2;2;1;2;3;3;3;2;2;1;2;1;3;2;1;1;1;2;2;3;3;3;2;2;1;3;2;4;2;3;3;2;2;2;1;1;3;3;2;2;4;4;2;2;3;2;3;2;2;1;1;1,25;1,5;2,25;2;2,75;2,25;38
24;4;3; ;Germany;2;4;2;1;0;0;4;6;4;4;5;3;5;1;4;1;5;4;1;1;1;1;5;4;1;3;2;1;3;5;1;3;1;4;1;5;4;2;3;3;1;2;3;4;4;3;4;4;3;4;2;3;3;3;4;3;4;4;4;2;2;1;1;2;2;1;1;1;2;2,75;1;4,5;4,25;1,25;45
39;2;3; ;Germany;2;1;1;2;0;0;4;6;4;4;3;3;3;1;1;1;1;2;4;1;1;2;3;2;1;1;1;1;2;2;4;4;1;1;1;1;2;5;2;3;3;3;2;2;4;3;3;3;2;3;3;3;3;2;2;2;3;1;1;3;3;3;2;3;3;3;4;4;1,75;1;1,25;1,75;2;3,5;60
26;2;3; ;Germany;2;1;2;1;0;0;4;6;3;3;3;3;3;2;5;5;5;5;5;2;5;5;5;5;4;4;5;5;3;5;5;3;1;5;5;3;5;5;2;2;2;4;2;1;4;4;2;1;2;3;4;4;2;2;2;4;3;2;3;3;3;4;4;3;3;3;3;2;2,75;5;5;4;5;4,75;62
25;2;3;2;Germany;2;2;2;2;0;0;4;6;3;3;4;4;4;2;3;2;3;2;3;3;2;2;3;2;1;4;1;2;1;2;1;3;1;2;2;2;2;4;3;4;1;3;4;4;4;4;2;3;2;2;3;3;3;4;3;3;3;3;4;2;1;1;2;3;1;2;2;1;3;2;2;2,25;2;2,25;46
47;2;5; ;Germany;2;2;3;2;1;1;4;6;4;3;3;4;3;1;5;5;2;1;1;1;4;5;5;1;1;1;4;3;4;2;1;1;1;1;1;3;1;2;3;2;1;1;1;3;4;3;2;2;2;1;2;1;3;2;3;1;2;4;4;2;4;2;3;3;3;2;1;1;1;3,5;3,5;3,5;1,25;1,25;40
22;2;2; ;Germany;2;1;1;3;1;0;4;6;4;3;3;3;3;1;2;3;3;2;1;2;2;2;4;3;2;2;1;1;1;2;2;2;1;1;1;3;3;4;4;2;2;1;3;3;4;2;2;3;3;1;1;1;1;4;4;4;1;4;4;1;2;2;2;2;1;1;1;1;1,75;1,5;1,75;2,75;2,5;2,25;31
27;2;3; ;Austria;2;1;1;2;0;0;4;6;4;3;3;3;3;1;2;2;2;2;4;1;2;1;3;2;1;2;2;1;1;2;1;4;1;1;2;2;2;4;3;4;3;4;3;3;4;3;3;3;2;1;1;2;3;3;2;3;2;2;2;2;2;2;2;3;2;3;3;3;2;1,75;1,5;2;2;2,5;51
38;2;3; ;Germany;2;2;2;2;0;0;4;6;4;4;3;3;3;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;4;3;3;2;1;3;3;4;2;3;2;3;1;2;2;2;4;3;3;3;3;4;2;2;2;3;2;1;2;2;1;1,75;1,75;2;1,75;1,75;2,75;41
20;2;1; ;Germany;2;1;1;3;4;0;4;6;4;3;4;3;4;1;3;3;4;1;2;2;3;3;4;2;1;4;4;2;1;2;2;4;1;3;2;2;2;3;2;2;2;2;4;3;4;2;2;2;3;3;1;3;2;2;3;3;2;3;3;3;1;2;3;2;3;2;2;2;2,75;3,25;2,5;2,75;1,75;2;44
21;2;6; ;Germany;2;1;1;1;2;0;5;6;3;3;3;3;3;2;5;3;5;5;5;2;5;1;5;5;5;3;5;1;1;5;5;5;1;4;1;5;5;5;2;3;4;4;2;2;4;3;4;2;2;3;3;4;4;2;2;4;3;2;2;3;3;3;3;3;3;3;3;3;3;4,75;1,5;4;5;5;66
24;1;3; ;Germany;2;2;1;2;1;0;4;6;4;4;4;3;3;2;5;1;4;1;2;2;4;3;5;2;4;2;4;2;1;2;4;2;1;2;1;2;2;4;4;2;1;1;3;4;4;2;3;3;2;1;1;1;1;4;4;2;3;4;4;1;2;1;2;3;1;1;1;1;2;3,75;1,75;3;1,75;3,5;31
30;2;3; ;Germany;1;1;1;2;3;0;4;6;4;3;5;2;4;1;2;2;4;1;2;2;2;1;4;2;2;2;2;1;1;1;2;3;1;2;2;3;1;3;3;4;3;4;3;2;4;4;3;3;2;3;2;3;3;2;2;2;3;2;2;2;2;3;2;3;3;3;3;3;2;2;1,5;3;1,25;2,25;58
34;2;3; ;Germany;2;2;1;3;0;0;5;6;5;5;3;4;3;1;2;2;3;1;3;1;2;2;3;1;1;2;2;2;1;1;1;2;1;1;1;2;1;4;3;2;2;2;3;3;4;2;1;4;3;2;2;1;2;4;4;2;1;4;4;2;2;2;1;2;1;1;1;1;1,5;1,75;1,75;2,25;1;2,25;32
30;2;5; ;Austria;2;1;1;2;2;0;4;6;3;3;3;3;3;1;2;2;3;1;2;1;2;2;2;1;2;2;3;1;3;1;2;2;1;2;2;2;1;4;3;2;4;4;3;3;4;1;3;3;1;1;4;4;3;2;1;4;3;3;3;2;2;2;2;4;3;4;2;2;1,5;2,25;1,75;2,5;1;2,5;56
29;2;3; ;Germany;2;2;1;3;1;0;5;6;5;3;3;3;4;1;2;5;3;4;5;1;2;4;5;5;1;2;2;4;2;4;1;2;1;1;4;3;4;4;3;2;1;1;3;2;4;2;3;4;3;2;2;2;2;4;3;2;3;4;4;2;2;3;1;2;1;2;1;1;1,5;1,75;4,25;3,25;4,25;2,75;37
29;2;3; ;Germany;2;1;1;2;0;0;4;6;4;2;4;3;5;1;3;4;3;2;2;1;3;4;4;3;2;2;2;2;4;3;2;4;1;2;2;2;2;3;3;2;2;3;4;4;4;1;2;3;3;1;1;1;1;4;3;2;1;4;4;2;1;1;2;2;1;2;1;1;2;2,5;3;3,25;2,5;2,25;30
28;2;3; ;Germany;2;1;1;2;1;0;4;6;3;3;3;3;3;1;2;3;5;2;5;3;2;4;2;2;2;2;2;2;1;2;2;4;1;2;2;2;2;4;3;2;1;1;4;4;4;2;2;4;4;1;1;1;1;3;4;2;2;4;4;2;1;1;1;1;2;1;1;1;2,5;2;2,75;2,5;2;3,25;27
22;1;2; ;Germany;2;1;1;2;3;0;5;6;3;3;3;3;3;1;5;4;5;2;4;2;4;4;4;2;3;5;4;3;2;2;3;5;1;4;4;4;3;3;4;3;3;3;4;3;4;3;2;4;3;3;3;4;3;3;2;1;3;2;2;1;1;2;1;2;2;3;3;3;3,25;4,25;3,75;3,75;2,25;3,25;49
32;1;4; ;Germany;2;2;1;2;3;3;4;6;5;5;3;3;3;1;5;1;5;2;5;1;5;3;5;2;3;1;5;1;2;2;4;2;1;4;1;5;2;5;3;3;3;3;4;4;4;3;3;4;3;3;2;1;2;4;4;2;1;4;4;2;1;1;1;2;1;1;1;1;1,25;4,75;1,5;4,25;2;4,25;37
48;2;6; ;Germany;2;1;3;2;5;1;4;6;3;3;3;3;3;1;2;2;3;3;3;1;2;2;3;2;2;1;2;2;2;2;2;2;1;2;2;2;2;3;3;3;2;2;3;3;4;2;2;3;3;2;2;2;2;3;3;4;3;3;4;2;2;2;2;2;2;2;2;1;1,25;2;2;2,5;2,25;2,5;43
31;2;3; ;Germany;2;3;1;3;1;0;4;6;4;3;3;3;3;1;3;2;4;4;5;1;4;4;5;3;2;1;2;2;3;4;2;1;1;1;3;4;4;5;2;2;2;2;3;3;4;3;2;2;3;1;3;1;2;3;3;1;2;4;3;3;2;2;3;2;2;2;1;2;1;2,5;2,75;4;3,75;3,5;40
50;2;3; ;Germany;2;2;2;2;0;0;4;6;5;5;3;4;3;1;5;2;5;2;2;1;4;2;4;3;2;1;5;1;2;2;4;1;1;2;1;2;2;4;3;2;1;1;4;4;4;3;2;3;3;1;1;1;1;4;4;3;2;4;4;2;1;1;2;2;1;1;1;1;1;4;1,5;3,25;2,25;3;30
37;2;3; ;Germany;2;2;1;1;6;0;4;6;3;3;3;3;3;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;1;1;2;2;1;1;2;1;1;2;3;3;2;2;2;3;4;2;3;4;3;2;2;1;1;4;3;2;1;3;4;2;3;2;1;2;1;2;2;1;1,75;1;1,75;1,25;1;2;37
18;1;2; ;Germany;2;1;1;2;2;0;4;6;5;5;2;2;3;1;2;1;2;1;4;2;2;1;2;1;1;2;2;1;1;1;2;2;1;2;1;2;1;4;3;2;1;3;2;3;4;3;3;2;2;1;2;2;3;2;3;4;3;3;3;2;3;2;3;3;3;2;2;2;1,75;2;1;1,75;1;2,75;49
18;1;1; ;Germany;2;1;2;2;2;0;4;6;5;3;5;4;5;2;4;2;3;3;5;2;5;3;5;3;2;4;5;2;1;3;4;4;1;4;2;4;3;5;3;3;2;2;2;2;4;3;3;3;3;3;2;1;2;3;2;4;2;3;3;2;3;3;2;2;2;3;2;2;3;4,5;2,25;3,25;3;4;48
43;2;6;4;Germany;1;4;3;3;2;0;5;6;5;5;3;3;3;1;5;1;1;5;1;1;1;1;5;5;1;1;3;1;1;5;1;1;1;4;1;5;5;5;2;3;4;3;1;2;4;4;4;3;2;4;3;4;4;2;3;3;4;1;2;3;4;3;2;3;3;2;4;3;1;3,25;1;3;5;2;67
24;2;3;6;Germany;2;1;2;3;2;0;5;6;4;3;4;3;5;2;2;1;3;2;5;4;3;1;4;2;4;4;3;1;1;3;4;3;1;1;1;3;2;5;4;2;2;2;3;3;4;2;2;3;3;2;1;1;3;3;2;4;1;3;3;1;2;2;2;2;2;3;2;2;3,25;2,25;1;2,75;2,25;4,5;40
26;2;2; ;Germany;2;2;2;2;2;0;5;6;4;3;3;3;3;1;2;4;2;5;5;2;1;2;4;5;1;4;1;2;1;5;2;4;1;2;2;4;5;5;2;2;1;2;4;2;4;1;3;3;2;1;3;4;1;4;4;1;3;4;4;3;1;3;2;3;1;1;1;1;2,75;1,5;2,5;2,75;5;3,25;38
34;2;3; ;Germany;2;1;2;2;0;0;4;6;4;3;3;3;3;2;4;1;5;4;5;3;3;4;5;2;4;4;3;1;1;3;5;3;1;3;4;4;5;5;4;2;2;3;4;4;4;3;2;4;2;2;2;2;2;3;2;4;3;3;3;1;1;1;1;3;2;3;2;2;3;3,25;2,5;3,75;3,5;4,75;43
21;2;1; ;Germany;2;1;1;3;4;1;4;6;5;4;5;5;5;2;5;4;5;3;3;3;2;2;5;2;1;4;3;1;3;3;1;3;1;4;1;5;3;2;4;4;3;3;4;3;4;4;3;4;3;2;2;2;3;3;3;1;2;4;4;1;1;2;1;2;2;2;1;1;3;3,5;2;4,5;2,75;1,75;42
53;1;4; ;Germany;2;2;2;2;1;0;4;6;5;3;1;3;5;2;5;2;5;5;3;2;5;1;5;2;2;4;5;1;4;5;2;2;1;4;1;5;1;5;3;3;1;1;2;2;4;3;2;4;3;1;1;2;2;3;3;1;2;4;4;2;3;3;1;2;2;2;1;1;2,5;4,75;1,25;4,75;3,25;3;36
27;2;4; ;Germany;2;2;2;2;1;0;4;6;5;5;4;3;3;1;1;2;4;1;5;1;3;2;1;1;5;1;5;1;1;1;5;1;1;1;2;2;1;5;3;2;1;1;3;3;4;1;2;2;3;2;1;4;2;3;4;3;3;4;4;2;2;2;3;2;2;1;1;1;1;2,5;1,75;2;1;5;38
27;2;3; ;Germany;2;2;2;2;4;0;4;6;5;5;4;3;4;1;2;1;2;1;1;1;4;1;2;1;1;1;4;1;1;1;1;1;1;4;1;1;1;2;4;3;3;2;3;3;4;3;2;3;3;2;3;3;2;3;3;3;3;3;3;1;2;2;2;2;2;2;2;2;1;3,5;1;1,5;1;1,25;46
28;2;2; ;Germany;1;2;2;2;1;0;4;6;5;5;3;3;4;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;4;1;1;1;4;1;5;4;2;1;2;3;4;4;2;3;4;3;2;2;1;1;3;4;2;1;4;4;1;2;1;1;2;2;1;1;1;1,75;1;1;2,5;1;2;31
19;2;2; ;Spain;1;1;1;3;3;0;5;6;4;4;3;3;3;2;2;4;5;5;1;2;1;4;4;5;1;4;3;4;1;5;2;5;1;1;4;5;5;5;4;2;3;3;3;3;4;3;2;3;2;2;2;3;3;3;2;3;3;3;3;1;2;2;2;3;2;3;2;2;3,25;1,75;4;3,75;5;2,25;48
39;2;3; ;Germany;2;1;1;3;0;0;4;6;5;4;4;4;5;1;4;2;4;3;2;1;4;2;4;2;2;4;4;1;2;2;2;4;1;2;2;3;2;4;2;4;4;4;3;2;4;3;2;2;2;4;2;2;3;2;2;2;4;2;2;3;2;3;3;3;3;3;3;3;2,5;3,5;1,75;3,25;2,25;2,5;60
31;1;3; ;Germany;2;1;1;2;0;0;4;6;5;4;3;3;3;1;1;1;2;2;5;1;4;1;2;1;2;1;4;1;1;1;4;2;1;2;1;2;2;5;3;4;1;2;3;3;4;3;2;4;3;1;1;3;3;4;2;1;3;4;4;2;2;2;1;2;1;3;1;1;1,25;2,75;1;1,75;1,5;4;39
26;1;2; ;Germany;2;1;2;3;3;0;4;6;4;3;5;5;4;4;4;4;4;3;5;4;4;3;4;4;3;4;4;2;2;4;3;4;1;4;2;3;4;5;3;3;3;3;3;3;4;3;3;3;3;2;3;4;3;3;2;3;3;3;3;2;2;2;2;2;2;3;2;2;4;4;2,75;3,25;3,75;4;52
22;2;6; ;Austria;2;1;1;2;2;0;4;6;3;2;4;4;5;1;2;4;2;3;1;1;1;4;4;4;1;2;1;3;1;3;1;2;1;1;3;4;4;2;3;1;1;1;4;3;4;1;1;3;3;1;1;1;1;4;4;4;3;4;4;2;1;2;2;2;1;1;1;1;1,5;1,25;3,5;2,75;3,5;1,25;29
28;2;2; ;Austria;2;1;2;3;0;0;5;6;5;1;5;3;5;2;5;4;5;3;5;3;5;2;5;4;2;4;5;2;1;3;4;5;1;2;2;3;3;5;3;4;2;3;3;3;4;3;2;4;3;1;2;2;4;3;3;3;3;4;4;2;2;2;1;2;2;2;1;1;3,5;4,25;2,5;3,5;3,25;4;44
23;2;3; ;Germany;2;1;1;1;0;0;4;6;4;4;2;2;3;1;2;2;4;2;3;1;4;2;5;4;2;2;4;1;3;2;2;2;1;4;2;4;4;5;3;2;1;2;4;3;4;2;2;2;2;3;3;2;2;2;3;3;4;4;4;2;1;2;3;3;3;2;1;1;1,5;3,5;1,75;4;3;3;44
26;2;3; ;Germany;2;1;3;2;0;0;4;6;3;3;4;4;5;2;4;4;4;4;2;4;1;3;4;4;1;5;1;1;1;4;1;2;1;1;1;4;4;1;4;3;1;2;4;4;4;2;2;4;4;1;1;1;1;4;4;2;1;4;4;1;1;1;1;1;1;1;1;1;3,25;1,75;2,25;3,25;4;1,25;26
30;2;3; ;Germany;2;1;2;2;0;0;4;6;4;4;3;3;3;1;2;1;4;2;5;1;2;2;4;2;4;2;2;1;1;3;5;2;1;2;2;3;2;5;3;3;2;2;3;3;4;2;3;3;3;2;2;2;2;4;3;3;2;4;4;2;2;2;2;2;1;2;1;1;1,5;2;1,5;3;2,25;4,75;40
21;2;3; ;Germany;2;1;2;2;2;0;3;6;4;4;4;4;4;4;4;3;5;4;4;5;2;2;4;4;2;4;2;1;3;4;2;4;1;4;2;3;4;4;3;2;1;1;4;3;4;1;2;4;3;1;1;1;1;3;4;2;2;3;4;2;1;2;1;2;2;1;2;1;4,25;3;2;3,75;4;3;29
22;2;3; ;Germany;2;1;1;2;2;0;4;6;5;4;5;5;5;1;4;5;5;5;4;5;3;5;5;5;1;5;3;5;5;5;1;5;1;2;5;4;5;3;4;2;2;1;3;3;4;2;3;4;3;1;1;1;1;4;4;1;1;4;4;1;2;2;1;2;1;1;1;1;4;3;5;4,75;5;2,25;28
24;2;3; ;Germany;2;1;3;2;1;0;4;6;3;3;3;3;3;1;5;4;5;3;4;2;5;2;4;4;5;3;5;3;4;4;5;5;1;4;3;3;3;5;2;2;3;3;3;3;4;3;2;2;2;2;3;3;3;2;3;4;3;3;3;3;2;2;3;3;3;2;2;2;2,75;4,75;3;4;3,5;4,75;53
26;2;2; ;Germany;2;1;3;2;2;0;5;6;5;3;3;5;3;1;2;3;4;1;2;1;1;2;3;1;1;1;1;2;3;1;1;3;1;1;4;3;1;1;2;4;3;4;2;1;4;3;2;2;2;3;2;3;3;2;2;4;2;3;2;3;3;4;3;3;3;3;2;3;1,5;1,25;2,75;3,25;1;1,25;60
35;1;7; ;Germany;2;1;1;3;0;0;4;6;4;3;4;3;4;3;2;5;3;5;5;5;4;4;4;4;1;2;2;4;2;4;1;4;1;2;4;4;4;3;3;3;1;3;3;3;4;2;2;3;3;2;1;1;2;4;4;3;2;4;4;2;2;2;2;2;1;1;1;1;3,5;2,5;4,25;3,25;4,25;2,5;36
24;2;2; ;Germany;2;1;1;2;4;0;5;6;4;3;3;3;3;2;5;5;5;5;4;4;3;5;5;5;4;4;2;3;4;5;2;3;1;2;4;3;4;4;4;3;3;2;3;3;4;2;3;4;4;2;2;2;2;3;3;1;2;3;3;1;2;2;1;1;2;2;2;2;3,25;3;4,25;4,25;4,75;3,5;39
22;2;2; ;Austria;2;1;2;1;2;0;4;6;3;2;4;5;5;1;2;5;4;5;5;1;3;5;5;5;4;2;4;5;3;5;4;2;1;2;5;2;4;5;3;1;3;4;2;2;4;3;3;3;2;3;2;4;2;3;4;3;3;2;2;2;3;3;2;3;2;1;3;3;1,5;2,75;5;3,5;4,75;4,5;53
22;2;3; ;Germany;2;2;2;3;2;0;4;6;5;3;4;3;5;1;2;3;5;1;1;1;2;4;5;2;1;2;1;2;1;2;1;2;1;1;1;3;1;2;4;3;1;1;4;3;4;1;2;3;3;1;1;1;2;4;3;3;1;4;4;1;1;2;2;2;1;2;1;1;1,5;1,5;2,5;3,5;1,5;1,25;30
